ReturnID,OrderItemID,OrderID,ProductID,SellerID,ReturnedQuantity,ReturnReason,ReturnDate,ReturnCost
23908,317121,163880,944,428,1,Damaged,2025-12-06,342.43
23909,317132,163887,2932,94,1,Damaged,2023-03-16,194.01
23910,317164,163903,2901,490,2,Changed Mind,2023-03-07,592.52
23911,317174,163907,2145,326,1,Late Delivery,2024-11-08,292.55
23912,317181,163911,1675,271,1,Late Delivery,2025-08-27,313.91
23913,317193,163917,3677,296,1,Changed Mind,2024-03-16,257.14
23914,317204,163924,3076,35,1,Not as Described,2023-07-27,283.99
23915,317219,163933,4102,80,1,Not as Described,2024-12-18,305.34
23916,317258,163953,236,175,1,Late Delivery,2024-12-14,341.98
23917,317263,163955,3287,74,1,Not as Described,2023-03-13,339.16
23918,317267,163957,2895,62,1,Poor Quality,2023-02-01,224.69
23919,317286,163967,1543,496,1,Poor Quality,2023-09-10,176.67
23920,317297,163972,2807,283,1,Not as Described,2025-05-15,319.41
23921,317308,163978,4197,345,1,Late Delivery,2025-11-11,183.79
23922,317313,163981,1540,500,1,Not as Described,2024-06-19,178.57
23923,317325,163989,1417,466,1,Poor Quality,2024-08-11,246.44
23924,317333,163994,1205,10,1,Not as Described,2023-06-02,225.31
23925,317334,163995,644,104,1,Poor Quality,2025-08-09,85.4
23926,317372,164015,2522,474,1,Poor Quality,2023-11-26,280.64
23927,317393,164030,2878,422,1,Late Delivery,2025-03-25,315.45
23928,317403,164036,4731,144,1,Wrong Item,2023-08-05,308.79
23929,317417,164044,2099,185,1,Poor Quality,2026-01-21,201.08
23930,317421,164046,264,141,1,Late Delivery,2023-11-19,163.56
23931,317442,164056,1483,196,1,Poor Quality,2024-02-02,245.34
23932,317449,164059,72,438,1,Poor Quality,2023-04-17,97.5
23933,317450,164060,1635,369,1,Not as Described,2024-05-06,274.56
23934,317480,164076,2388,193,1,Damaged,2023-09-27,169.65
23935,317491,164082,1981,387,1,Poor Quality,2025-01-21,103.69
23936,317498,164086,3277,62,1,Damaged,2025-07-28,318.61
23937,317506,164089,2088,263,1,Late Delivery,2024-05-01,133.98
23938,317521,164097,4632,255,1,Not as Described,2025-03-24,321.62
23939,317523,164099,1052,104,1,Not as Described,2023-06-06,195.01
23940,317544,164108,4720,486,1,Poor Quality,2024-06-30,156.28
23941,317554,164113,696,354,1,Changed Mind,2023-10-17,187.53
23942,317573,164123,1030,154,3,Poor Quality,2024-03-17,783.3
23943,317576,164124,3213,215,2,Poor Quality,2024-08-25,320.59
23944,317591,164134,1011,279,1,Not as Described,2023-12-21,283.22
23945,317602,164139,4038,83,1,Wrong Item,2025-03-31,88.21
23946,317614,164146,1123,411,1,Damaged,2023-10-29,313.3
23947,317634,164157,1896,113,1,Wrong Item,2023-02-16,180.39
23948,317648,164164,1065,358,1,Damaged,2025-07-30,302.3
23949,317655,164169,4765,66,2,Wrong Item,2025-03-23,293.2
23950,317683,164186,2285,63,1,Late Delivery,2024-11-30,99.1
23951,317685,164187,3881,408,1,Changed Mind,2023-07-16,264.15
23952,317695,164191,1003,89,1,Poor Quality,2024-12-26,98.53
23953,317696,164192,244,16,1,Poor Quality,2024-11-08,223.64
23954,317699,164194,1987,41,1,Changed Mind,2025-08-20,254.44
23955,317711,164199,1316,408,1,Damaged,2025-12-26,260.38
23956,317726,164211,862,274,1,Changed Mind,2023-05-17,290.69
23957,317727,164212,3644,127,1,Damaged,2023-11-04,173.58
23958,317731,164214,4980,384,1,Damaged,2025-04-06,212.43
23959,317734,164216,1694,258,1,Late Delivery,2025-12-02,262.01
23960,317746,164222,3086,243,1,Wrong Item,2023-02-24,268.81
23961,317752,164225,2714,425,1,Late Delivery,2025-10-03,285.5
23962,317769,164232,3674,289,1,Damaged,2024-12-04,310.13
23963,317789,164242,2524,428,1,Wrong Item,2024-08-14,253.15
23964,317797,164244,1084,235,2,Late Delivery,2025-04-25,241.54
23965,317815,164252,4309,215,1,Damaged,2024-04-30,221.78
23966,317825,164257,4497,146,1,Wrong Item,2024-09-30,139.24
23967,317836,164263,4216,158,1,Late Delivery,2024-10-30,256.43
23968,317838,164264,3620,26,1,Late Delivery,2025-07-21,342.67
23969,317840,164265,1970,352,1,Wrong Item,2024-07-19,315.42
23970,317848,164269,2827,284,1,Changed Mind,2024-03-18,94.79
23971,317851,164271,3914,192,1,Late Delivery,2025-03-12,105.17
23972,317855,164273,1854,11,1,Not as Described,2023-11-17,126.01
23973,317876,164286,2903,78,1,Poor Quality,2023-02-22,314.8
23974,317877,164286,3621,294,1,Changed Mind,2023-02-12,136.99
23975,317880,164288,3417,305,1,Late Delivery,2025-11-29,89.19
23976,317887,164290,3098,221,1,Late Delivery,2024-09-30,140.69
23977,317890,164292,670,334,1,Poor Quality,2025-01-25,80.71
23978,317902,164297,3621,294,1,Late Delivery,2024-06-16,111.57
23979,317933,164312,4396,382,1,Not as Described,2025-03-06,120.29
23980,317951,164320,4560,349,1,Late Delivery,2025-08-06,83.42
23981,317960,164326,2321,81,1,Changed Mind,2023-04-26,93.73
23982,317975,164331,3609,373,1,Changed Mind,2025-07-12,198.2
23983,318003,164343,3818,451,1,Changed Mind,2023-03-15,244.64
23984,318011,164346,3622,257,2,Wrong Item,2025-10-01,548.54
23985,318015,164349,278,308,1,Changed Mind,2024-10-13,151.1
23986,318027,164355,1843,135,1,Changed Mind,2024-12-16,184.91
23987,318028,164355,3647,407,2,Wrong Item,2024-12-06,271.43
23988,318031,164356,2490,346,1,Not as Described,2023-11-26,139.7
23989,318039,164359,4627,60,1,Poor Quality,2024-03-21,298.76
23990,318064,164373,946,69,1,Not as Described,2023-05-02,347.33
23991,318072,164379,4073,171,1,Wrong Item,2023-05-02,159.55
23992,318079,164382,185,117,1,Changed Mind,2024-11-03,271.04
23993,318083,164384,2344,4,1,Wrong Item,2025-11-26,170.39
23994,318086,164387,250,438,2,Poor Quality,2023-02-17,490.29
23995,318124,164409,4116,190,1,Poor Quality,2023-09-25,328.67
23996,318165,164429,3602,305,1,Damaged,2024-10-11,319.92
23997,318183,164440,4273,30,3,Not as Described,2025-02-03,583.14
23998,318187,164443,604,8,1,Damaged,2024-05-30,228.83
23999,318190,164444,3760,275,1,Poor Quality,2024-09-11,338.6
24000,318222,164460,260,51,1,Changed Mind,2024-09-10,258.32
24001,318229,164464,460,390,1,Wrong Item,2024-04-29,241.57
24002,318239,164470,380,432,1,Late Delivery,2025-12-30,111.56
24003,318250,164475,2445,95,1,Damaged,2024-06-19,317.31
24004,318291,164504,3784,56,1,Poor Quality,2023-04-06,194.84
24005,318301,164509,4041,439,1,Wrong Item,2024-10-24,190.05
24006,318308,164512,992,369,3,Not as Described,2023-01-06,895.28
24007,318332,164528,361,221,1,Damaged,2025-11-18,256.53
24008,318334,164529,3299,113,1,Not as Described,2023-08-04,139.02
24009,318345,164534,2576,280,1,Poor Quality,2025-02-27,285.76
24010,318357,164542,2334,238,1,Changed Mind,2023-04-14,197.18
24011,318376,164550,234,260,1,Not as Described,2023-06-17,246.55
24012,318382,164553,4882,200,1,Changed Mind,2025-08-26,161.28
24013,318407,164563,1984,294,1,Poor Quality,2024-05-13,316.92
24014,318438,164580,4700,75,1,Damaged,2024-10-31,97.44
24015,318445,164586,791,22,1,Poor Quality,2025-09-14,126.66
24016,318446,164587,1016,125,2,Poor Quality,2024-01-04,384.21
24017,318451,164590,3935,247,1,Late Delivery,2023-07-08,252.56
24018,318454,164591,2243,62,1,Poor Quality,2024-01-04,186.25
24019,318481,164605,1571,435,1,Changed Mind,2024-11-23,238.05
24020,318482,164606,659,492,1,Poor Quality,2023-07-19,251.73
24021,318493,164611,2193,97,1,Wrong Item,2023-03-11,338.79
24022,318494,164612,4138,303,2,Late Delivery,2024-08-09,317.78
24023,318500,164615,928,172,1,Changed Mind,2025-04-26,255.7
24024,318501,164615,346,319,1,Late Delivery,2025-04-13,205.69
24025,318514,164621,2702,115,1,Not as Described,2023-03-11,256.62
24026,318519,164622,4345,300,1,Poor Quality,2024-07-18,185.35
24027,318541,164632,1384,388,1,Wrong Item,2024-05-11,171.28
24028,318549,164638,3975,197,1,Late Delivery,2024-07-08,322.62
24029,318578,164650,155,415,1,Poor Quality,2023-08-20,124.63
24030,318586,164652,1640,154,1,Wrong Item,2025-02-15,295.92
24031,318596,164658,2248,466,1,Changed Mind,2025-06-24,349.82
24032,318598,164658,684,270,1,Poor Quality,2025-06-22,166.6
24033,318636,164678,1813,109,1,Poor Quality,2024-05-14,319.04
24034,318639,164680,1773,97,1,Poor Quality,2023-11-27,156.81
24035,318657,164689,4752,238,1,Late Delivery,2024-08-21,135.0
24036,318671,164699,869,264,1,Wrong Item,2024-05-25,91.97
24037,318679,164702,2970,105,1,Wrong Item,2024-06-20,273.5
24038,318716,164722,450,219,1,Poor Quality,2024-07-12,109.46
24039,318722,164726,185,117,1,Not as Described,2024-06-30,253.81
24040,318731,164730,2948,298,1,Wrong Item,2025-09-29,309.85
24041,318744,164733,1809,289,1,Wrong Item,2025-02-24,141.19
24042,318749,164738,2198,192,1,Wrong Item,2023-02-22,323.0
24043,318771,164752,3242,210,1,Poor Quality,2023-03-07,97.43
24044,318795,164762,2903,78,1,Not as Described,2023-07-18,270.66
24045,318798,164764,3164,219,1,Not as Described,2023-05-27,91.7
24046,318802,164766,2052,472,1,Poor Quality,2025-12-09,258.29
24047,318822,164775,1271,268,1,Poor Quality,2024-09-30,157.88
24048,318824,164777,790,370,1,Changed Mind,2025-02-16,346.75
24049,318837,164786,1004,16,1,Not as Described,2024-09-22,131.61
24050,318841,164788,894,101,1,Wrong Item,2024-05-06,101.1
24051,318854,164796,1585,84,3,Not as Described,2024-03-17,700.91
24052,318945,164844,4917,274,1,Wrong Item,2024-09-02,191.74
24053,318951,164847,4030,230,1,Changed Mind,2025-03-03,185.49
24054,318958,164851,2079,121,1,Poor Quality,2025-06-11,144.72
24055,318976,164861,4964,488,1,Poor Quality,2025-04-10,321.86
24056,318999,164875,1219,260,1,Wrong Item,2024-02-26,293.48
24057,319012,164881,3950,170,1,Poor Quality,2025-07-29,107.69
24058,319040,164896,3718,244,2,Poor Quality,2023-12-30,629.01
24059,319047,164901,4953,265,1,Changed Mind,2024-08-21,88.34
24060,319062,164908,625,49,1,Not as Described,2024-04-26,249.95
24061,319072,164912,2596,54,1,Changed Mind,2023-04-14,84.8
24062,319078,164915,44,448,2,Late Delivery,2025-12-28,691.18
24063,319084,164917,3961,361,1,Late Delivery,2024-03-22,316.28
24064,319104,164926,4894,154,1,Poor Quality,2025-07-17,94.46
24065,319121,164933,4247,206,1,Changed Mind,2023-01-23,289.66
24066,319127,164936,598,181,1,Not as Described,2024-12-22,203.44
24067,319136,164940,4070,443,1,Damaged,2025-05-29,125.44
24068,319140,164941,3081,313,1,Damaged,2024-01-24,245.54
24069,319144,164943,4380,192,1,Poor Quality,2024-04-16,249.78
24070,319145,164943,13,422,1,Late Delivery,2024-04-18,301.34
24071,319150,164946,4781,51,1,Not as Described,2025-10-24,279.01
24072,319157,164949,882,118,1,Wrong Item,2024-02-25,301.24
24073,319165,164953,89,237,1,Not as Described,2024-01-23,269.24
24074,319176,164959,1845,362,1,Wrong Item,2024-04-06,219.96
24075,319179,164961,4403,274,1,Not as Described,2023-02-18,325.23
24076,319183,164963,1281,245,2,Poor Quality,2025-02-19,589.53
24077,319222,164986,2844,342,1,Not as Described,2023-01-31,171.09
24078,319228,164990,4583,495,1,Late Delivery,2024-10-04,151.33
24079,319234,164993,543,247,1,Poor Quality,2023-12-10,171.26
24080,319248,164998,4131,221,1,Not as Described,2025-04-08,233.04
24081,319251,164999,2396,32,1,Damaged,2024-08-20,305.5
24082,319264,165007,290,368,1,Changed Mind,2025-10-14,110.01
24083,319272,165012,1278,393,1,Damaged,2023-11-02,321.99
24084,319273,165012,457,54,1,Poor Quality,2023-11-19,283.37
24085,319274,165013,859,224,1,Wrong Item,2025-07-17,109.83
24086,319277,165014,153,425,1,Poor Quality,2023-08-14,300.18
24087,319284,165018,2427,123,1,Changed Mind,2024-05-01,300.66
24088,319292,165022,1454,111,1,Poor Quality,2023-11-17,284.99
24089,319299,165025,3802,283,1,Late Delivery,2025-12-23,311.99
24090,319301,165026,95,39,1,Poor Quality,2025-12-18,292.5
24091,319313,165033,1509,78,1,Not as Described,2024-02-09,177.53
24092,319329,165046,3441,338,1,Not as Described,2025-09-16,276.64
24093,319360,165063,468,197,1,Poor Quality,2023-04-10,304.36
24094,319370,165069,2030,380,1,Damaged,2024-04-25,107.09
24095,319384,165074,1583,31,1,Wrong Item,2024-06-17,222.91
24096,319390,165076,3809,347,1,Not as Described,2023-01-18,166.7
24097,319392,165078,4126,63,1,Not as Described,2023-03-12,318.58
24098,319401,165082,2199,12,2,Changed Mind,2025-10-30,482.86
24099,319408,165086,801,207,1,Poor Quality,2025-07-24,227.36
24100,319429,165096,330,369,1,Changed Mind,2024-09-11,166.2
24101,319435,165099,2019,335,1,Not as Described,2025-01-03,343.42
24102,319502,165132,1089,463,1,Late Delivery,2025-06-17,268.86
24103,319505,165135,71,28,1,Late Delivery,2024-08-16,105.45
24104,319508,165137,880,340,2,Not as Described,2023-11-15,571.88
24105,319528,165146,2553,271,1,Damaged,2023-06-08,264.49
24106,319545,165156,3272,432,1,Late Delivery,2025-04-15,206.85
24107,319559,165163,1929,350,1,Poor Quality,2023-09-22,329.62
24108,319567,165165,2872,420,1,Poor Quality,2023-12-28,100.42
24109,319568,165166,4770,46,1,Late Delivery,2025-12-18,349.4
24110,319581,165172,1551,199,1,Late Delivery,2024-01-16,91.02
24111,319583,165172,2495,130,1,Damaged,2024-02-03,162.47
24112,319608,165184,1285,49,1,Changed Mind,2025-05-24,217.34
24113,319621,165190,757,433,1,Poor Quality,2025-10-08,80.36
24114,319637,165199,1198,202,1,Poor Quality,2023-12-10,168.87
24115,319641,165201,2040,169,1,Late Delivery,2024-01-09,151.41
24116,319642,165201,2751,430,2,Poor Quality,2024-01-26,590.4
24117,319731,165247,3739,497,1,Changed Mind,2025-09-25,333.07
24118,319741,165252,3431,68,1,Damaged,2023-08-31,90.03
24119,319746,165253,3191,450,1,Damaged,2023-07-06,124.68
24120,319773,165268,1000,391,1,Changed Mind,2024-01-04,182.98
24121,319779,165271,2632,202,1,Wrong Item,2025-10-18,254.88
24122,319782,165272,1172,169,1,Changed Mind,2025-04-17,322.45
24123,319788,165275,2510,364,1,Changed Mind,2025-04-09,193.23
24124,319792,165277,196,120,1,Damaged,2025-08-08,174.76
24125,319811,165287,2553,271,1,Poor Quality,2025-12-19,347.15
24126,319831,165298,1695,278,1,Not as Described,2023-12-01,152.64
24127,319859,165308,4688,213,1,Changed Mind,2024-11-08,195.31
24128,319863,165309,90,303,1,Not as Described,2023-12-19,196.68
24129,319864,165309,4667,424,1,Not as Described,2023-12-17,111.8
24130,319904,165336,3022,121,1,Not as Described,2023-11-24,235.55
24131,319913,165339,2051,240,1,Damaged,2024-11-18,273.7
24132,319919,165344,164,110,1,Not as Described,2024-01-31,301.54
24133,319932,165350,1851,187,2,Changed Mind,2025-11-13,268.39
24134,319944,165354,912,109,2,Late Delivery,2025-09-24,285.76
24135,319967,165362,481,291,1,Late Delivery,2025-12-02,229.55
24136,319969,165364,3692,73,1,Wrong Item,2025-06-22,207.42
24137,319976,165367,2583,378,1,Late Delivery,2023-09-16,181.35
24138,319978,165368,2531,302,1,Wrong Item,2024-05-24,288.01
24139,319984,165370,2478,184,1,Changed Mind,2023-09-07,97.06
24140,320021,165392,67,14,1,Changed Mind,2025-10-29,191.39
24141,320026,165395,788,436,1,Changed Mind,2025-05-08,217.53
24142,320076,165422,2469,462,1,Poor Quality,2024-02-15,298.27
24143,320077,165423,600,398,1,Wrong Item,2024-03-01,288.58
24144,320100,165436,1315,26,1,Not as Described,2025-12-02,330.76
24145,320107,165441,3580,442,1,Wrong Item,2025-07-19,196.13
24146,320140,165458,3598,479,1,Wrong Item,2024-06-14,274.57
24147,320146,165462,3909,408,1,Not as Described,2025-04-01,217.36
24148,320155,165466,3350,471,1,Poor Quality,2025-12-26,151.64
24149,320181,165478,1728,448,1,Wrong Item,2025-12-21,110.01
24150,320232,165505,2278,391,1,Poor Quality,2025-04-15,255.06
24151,320240,165510,3077,115,2,Not as Described,2025-03-13,161.51
24152,320246,165514,534,261,1,Changed Mind,2023-09-01,137.56
24153,320248,165515,3617,316,1,Wrong Item,2025-01-29,307.92
24154,320254,165518,1551,199,1,Poor Quality,2023-02-17,88.28
24155,320257,165520,4316,143,1,Wrong Item,2023-10-20,98.2
24156,320260,165522,2669,145,1,Late Delivery,2024-06-13,312.09
24157,320266,165527,115,245,1,Poor Quality,2023-05-20,234.86
24158,320278,165535,203,470,1,Poor Quality,2025-01-14,183.66
24159,320291,165543,1889,420,1,Damaged,2023-12-28,194.04
24160,320301,165550,4700,75,1,Poor Quality,2023-01-26,120.9
24161,320307,165553,1399,93,1,Wrong Item,2023-09-30,198.55
24162,320328,165565,4565,94,1,Poor Quality,2023-05-14,349.62
24163,320347,165573,2612,160,1,Changed Mind,2024-01-07,214.21
24164,320348,165573,2210,346,1,Not as Described,2024-01-03,342.94
24165,320355,165576,163,163,1,Damaged,2025-01-28,106.26
24166,320382,165593,2865,105,1,Wrong Item,2025-06-07,175.27
24167,320388,165596,3048,241,1,Not as Described,2023-03-14,291.28
24168,320389,165596,3273,213,1,Changed Mind,2023-03-13,174.95
24169,320395,165598,962,369,1,Poor Quality,2024-12-04,300.5
24170,320412,165609,1435,312,1,Changed Mind,2024-10-04,144.1
24171,320415,165611,3825,288,1,Late Delivery,2023-08-12,263.38
24172,320455,165630,2652,172,1,Not as Described,2024-09-19,132.7
24173,320458,165631,3962,422,1,Not as Described,2023-06-30,231.85
24174,320459,165631,1175,293,1,Late Delivery,2023-07-24,120.76
24175,320460,165632,3294,345,1,Not as Described,2025-06-11,252.5
24176,320469,165637,1493,120,1,Damaged,2023-06-12,80.05
24177,320486,165646,438,450,1,Poor Quality,2025-12-06,200.95
24178,320564,165684,3128,214,1,Changed Mind,2023-10-31,223.65
24179,320570,165687,1727,150,1,Not as Described,2024-07-07,163.19
24180,320576,165690,1345,212,1,Wrong Item,2024-04-18,347.16
24181,320577,165690,3762,469,2,Damaged,2024-04-02,628.82
24182,320579,165692,829,249,1,Changed Mind,2023-09-16,86.34
24183,320584,165694,4269,274,1,Late Delivery,2023-02-21,86.28
24184,320592,165698,2511,368,1,Not as Described,2023-11-03,266.45
24185,320599,165703,1929,350,1,Not as Described,2023-02-05,161.28
24186,320612,165710,222,407,1,Not as Described,2024-04-05,91.61
24187,320613,165711,981,109,1,Poor Quality,2024-07-19,299.85
24188,320622,165713,1489,347,1,Wrong Item,2026-01-12,149.83
24189,320635,165720,4828,483,1,Late Delivery,2024-12-28,289.84
24190,320646,165726,1381,23,1,Wrong Item,2024-01-24,114.92
24191,320649,165727,123,493,1,Wrong Item,2025-06-17,312.15
24192,320687,165744,1682,189,1,Not as Described,2023-09-05,80.02
24193,320701,165750,4932,154,1,Poor Quality,2024-12-26,146.32
24194,320708,165754,3620,26,1,Poor Quality,2024-08-23,156.53
24195,320724,165764,724,360,1,Damaged,2024-01-18,345.12
24196,320744,165775,3683,7,1,Changed Mind,2024-09-11,115.56
24197,320753,165781,1280,17,1,Changed Mind,2023-04-14,270.88
24198,320780,165795,1061,401,1,Wrong Item,2023-09-03,296.21
24199,320786,165796,484,203,1,Not as Described,2025-01-13,235.66
24200,320791,165799,664,86,1,Damaged,2024-11-14,258.41
24201,320796,165801,4907,72,1,Not as Described,2024-08-29,194.17
24202,320799,165803,2712,349,1,Late Delivery,2025-10-04,245.13
24203,320827,165815,419,27,1,Not as Described,2025-07-01,226.16
24204,320831,165817,2827,284,2,Poor Quality,2023-05-08,294.48
24205,320857,165833,1046,445,1,Late Delivery,2025-04-03,101.99
24206,320878,165843,3273,213,1,Late Delivery,2024-10-15,348.64
24207,320884,165846,3279,110,1,Wrong Item,2025-04-16,111.82
24208,320885,165847,2211,221,1,Changed Mind,2024-05-31,321.22
24209,320889,165849,2440,278,1,Late Delivery,2023-11-26,170.78
24210,320892,165852,1297,136,2,Late Delivery,2025-08-10,611.98
24211,320895,165852,4786,362,2,Damaged,2025-08-15,421.47
24212,320915,165864,1853,417,1,Poor Quality,2023-11-28,325.72
24213,320926,165869,1199,264,2,Wrong Item,2023-04-24,424.14
24214,320928,165870,4481,255,1,Late Delivery,2025-04-14,320.49
24215,320929,165870,3837,269,1,Damaged,2025-03-26,311.22
24216,320933,165873,4551,324,1,Changed Mind,2024-08-27,312.78
24217,320944,165878,1236,270,1,Damaged,2023-02-21,210.66
24218,320950,165880,1676,439,1,Damaged,2023-04-04,218.18
24219,320954,165882,4609,330,1,Damaged,2023-03-07,140.21
24220,320957,165883,807,141,1,Damaged,2024-12-20,80.34
24221,320970,165888,2234,291,1,Poor Quality,2024-01-23,119.79
24222,320972,165890,3515,312,1,Damaged,2024-09-13,106.52
24223,320976,165892,148,363,1,Poor Quality,2024-08-29,246.79
24224,321007,165911,3921,196,1,Wrong Item,2025-02-10,82.81
24225,321008,165912,2424,59,1,Damaged,2025-09-21,306.28
