ShipmentID,OrderID,CourierID,WarehouseID,ExpectedDeliveryDays,LateProbability,FailedProbability,BaseShippingCost,ShippingCost,OrderDate,ExpectedDeliveryDate,DeliveryDate,DeliveryStatus
101048,101048,3,11,4.8,0.24,0.07,260,269.59,2023-07-11,2023-07-16,2023-07-16,On Time
101049,101049,4,13,2.8,0.1,0.03,200,211.59,2025-06-14,2025-06-17,2025-06-19,On Time
101050,101050,8,3,6.0,0.32,0.09,300,277.4,2024-01-23,2024-01-29,2024-02-02,Late
101051,101051,3,7,4.8,0.24,0.07,260,221.7,2025-05-07,2025-05-12,2025-05-12,On Time
101052,101052,10,7,4.0,0.18,0.05,250,270.57,2023-03-26,2023-03-30,2023-03-30,On Time
101053,101053,9,10,3.0,0.09,0.025,190,217.59,2024-09-19,2024-09-22,2024-09-22,On Time
101054,101054,1,2,2.5,0.08,0.02,180,170.23,2025-07-30,2025-08-02,2025-08-03,On Time
101055,101055,4,14,2.8,0.1,0.03,200,181.11,2023-05-20,2023-05-23,2023-05-23,On Time
101056,101056,3,14,4.8,0.24,0.07,260,221.39,2024-03-30,2024-04-04,2024-04-04,On Time
101057,101057,7,2,3.5,0.14,0.04,210,251.98,2025-09-04,2025-09-08,2025-09-08,On Time
101058,101058,10,7,4.0,0.18,0.05,250,286.13,2025-10-09,2025-10-13,2025-10-13,On Time
101059,101059,3,14,4.8,0.24,0.07,260,260.26,2024-07-02,2024-07-07,2024-07-08,On Time
101060,101060,1,11,2.5,0.08,0.02,180,180.36,2023-02-21,2023-02-24,2023-02-26,On Time
101061,101061,5,3,5.2,0.28,0.08,280,345.61,2025-10-30,2025-11-05,2025-11-05,On Time
101062,101062,6,8,2.2,0.06,0.015,240,222.55,2023-07-09,2023-07-12,,Failed
101063,101063,4,15,2.8,0.1,0.03,200,228.48,2024-03-25,2024-03-28,2024-03-30,On Time
101064,101064,2,2,3.2,0.12,0.03,220,273.01,2025-07-05,2025-07-09,2025-07-10,On Time
101065,101065,7,3,3.5,0.14,0.04,210,239.14,2023-05-01,2023-05-05,2023-05-06,On Time
101066,101066,7,6,3.5,0.14,0.04,210,250.27,2024-05-23,2024-05-27,2024-05-28,On Time
101067,101067,9,1,3.0,0.09,0.025,190,227.05,2024-11-13,2024-11-16,2024-11-18,On Time
101068,101068,2,14,3.2,0.12,0.03,220,206.41,2023-03-07,2023-03-11,2023-03-13,On Time
101069,101069,4,6,2.8,0.1,0.03,200,217.38,2024-06-14,2024-06-17,2024-06-18,On Time
101070,101070,6,3,2.2,0.06,0.015,240,227.33,2023-02-21,2023-02-24,2023-02-24,On Time
101071,101071,8,1,6.0,0.32,0.09,300,297.99,2024-12-09,2024-12-15,2024-12-20,Late
101072,101072,3,7,4.8,0.24,0.07,260,225.12,2025-09-07,2025-09-12,2025-09-13,On Time
101073,101073,4,1,2.8,0.1,0.03,200,196.65,2023-08-11,2023-08-14,2023-08-16,On Time
101074,101074,8,9,6.0,0.32,0.09,300,278.19,2023-10-14,2023-10-20,2023-10-28,Late
101075,101075,1,4,2.5,0.08,0.02,180,195.9,2023-05-22,2023-05-25,2023-05-26,On Time
101076,101076,1,9,2.5,0.08,0.02,180,197.6,2024-03-26,2024-03-29,2024-03-31,On Time
101077,101077,5,1,5.2,0.28,0.08,280,244.6,2023-01-05,2023-01-11,2023-01-11,On Time
101078,101078,5,6,5.2,0.28,0.08,280,307.66,2025-09-10,2025-09-16,2025-09-18,On Time
101079,101079,6,9,2.2,0.06,0.015,240,273.73,2023-04-15,2023-04-18,2023-04-18,On Time
101080,101080,10,1,4.0,0.18,0.05,250,297.08,2025-01-01,2025-01-05,,Failed
101081,101081,6,3,2.2,0.06,0.015,240,265.18,2023-12-18,2023-12-21,2023-12-23,On Time
101082,101082,1,2,2.5,0.08,0.02,180,165.07,2025-04-24,2025-04-27,2025-04-27,On Time
101083,101083,7,2,3.5,0.14,0.04,210,182.21,2023-02-26,2023-03-02,2023-03-04,On Time
101084,101084,1,12,2.5,0.08,0.02,180,194.18,2024-05-31,2024-06-03,2024-06-03,On Time
101085,101085,3,3,4.8,0.24,0.07,260,226.93,2023-04-12,2023-04-17,2023-04-24,Late
101086,101086,8,11,6.0,0.32,0.09,300,260.41,2025-01-31,2025-02-06,2025-02-10,Late
101087,101087,2,12,3.2,0.12,0.03,220,201.38,2023-07-30,2023-08-03,2023-08-03,On Time
101088,101088,6,5,2.2,0.06,0.015,240,283.61,2024-10-02,2024-10-05,2024-10-06,On Time
101089,101089,5,7,5.2,0.28,0.08,280,244.6,2024-03-21,2024-03-27,2024-04-02,Late
101090,101090,8,11,6.0,0.32,0.09,300,312.18,2023-07-06,2023-07-12,2023-07-14,On Time
101091,101091,10,7,4.0,0.18,0.05,250,285.41,2023-07-31,2023-08-04,2023-08-09,Late
101092,101092,4,12,2.8,0.1,0.03,200,174.34,2024-09-19,2024-09-22,2024-09-23,On Time
101093,101093,3,2,4.8,0.24,0.07,260,301.38,2023-08-25,2023-08-30,2023-08-30,On Time
101094,101094,4,12,2.8,0.1,0.03,200,177.98,2025-10-11,2025-10-14,2025-10-15,On Time
101095,101095,3,7,4.8,0.24,0.07,260,230.26,2025-04-16,2025-04-21,2025-04-23,On Time
101096,101096,5,13,5.2,0.28,0.08,280,300.85,2024-01-14,2024-01-20,2024-01-21,On Time
101097,101097,10,1,4.0,0.18,0.05,250,280.51,2024-03-05,2024-03-09,2024-03-09,On Time
101098,101098,7,6,3.5,0.14,0.04,210,206.77,2024-06-25,2024-06-29,2024-06-29,On Time
101099,101099,1,14,2.5,0.08,0.02,180,202.24,2025-05-29,2025-06-01,2025-06-01,On Time
101100,101100,3,15,4.8,0.24,0.07,260,262.15,2024-04-01,2024-04-06,2024-04-08,On Time
101101,101101,8,11,6.0,0.32,0.09,300,355.59,2024-03-26,2024-04-01,2024-04-07,Late
101102,101102,10,8,4.0,0.18,0.05,250,247.48,2025-01-24,2025-01-28,2025-01-30,On Time
101103,101103,9,6,3.0,0.09,0.025,190,169.92,2023-10-09,2023-10-12,2023-10-12,On Time
101104,101104,4,2,2.8,0.1,0.03,200,177.54,2024-11-18,2024-11-21,2024-11-23,On Time
101105,101105,8,13,6.0,0.32,0.09,300,300.59,2024-02-26,2024-03-03,2024-03-03,On Time
101106,101106,9,3,3.0,0.09,0.025,190,183.7,2024-06-06,2024-06-09,2024-06-11,On Time
101107,101107,10,12,4.0,0.18,0.05,250,258.51,2025-04-28,2025-05-02,,Failed
101108,101108,2,7,3.2,0.12,0.03,220,212.82,2023-02-21,2023-02-25,2023-02-27,On Time
101109,101109,8,12,6.0,0.32,0.09,300,269.62,2024-12-15,2024-12-21,2024-12-26,Late
101110,101110,8,4,6.0,0.32,0.09,300,370.35,2023-10-17,2023-10-23,2023-10-25,On Time
101111,101111,6,7,2.2,0.06,0.015,240,210.05,2023-01-11,2023-01-14,2023-01-15,On Time
101112,101112,1,2,2.5,0.08,0.02,180,175.11,2023-12-11,2023-12-14,2023-12-15,On Time
101113,101113,9,11,3.0,0.09,0.025,190,200.19,2025-05-03,2025-05-06,2025-05-08,On Time
101114,101114,3,14,4.8,0.24,0.07,260,251.94,2025-03-13,2025-03-18,2025-03-20,On Time
101115,101115,5,3,5.2,0.28,0.08,280,305.91,2023-10-09,2023-10-15,2023-10-16,On Time
101116,101116,4,15,2.8,0.1,0.03,200,200.86,2024-03-10,2024-03-13,2024-03-14,On Time
101117,101117,6,13,2.2,0.06,0.015,240,296.48,2025-08-11,2025-08-14,2025-08-16,On Time
101118,101118,8,6,6.0,0.32,0.09,300,305.28,2024-02-19,2024-02-25,2024-02-26,On Time
101119,101119,3,3,4.8,0.24,0.07,260,312.43,2023-10-07,2023-10-12,,Failed
101120,101120,5,15,5.2,0.28,0.08,280,325.1,2024-05-03,2024-05-09,2024-05-10,On Time
101121,101121,5,3,5.2,0.28,0.08,280,323.2,2025-05-08,2025-05-14,2025-05-15,On Time
101122,101122,1,8,2.5,0.08,0.02,180,166.84,2024-04-18,2024-04-21,2024-04-22,On Time
101123,101123,10,7,4.0,0.18,0.05,250,249.94,2024-07-18,2024-07-22,2024-07-22,On Time
101124,101124,2,9,3.2,0.12,0.03,220,208.38,2025-02-25,2025-03-01,2025-03-02,On Time
101125,101125,5,4,5.2,0.28,0.08,280,335.85,2025-08-01,2025-08-07,2025-08-09,On Time
101126,101126,3,5,4.8,0.24,0.07,260,298.81,2025-01-04,2025-01-09,2025-01-11,On Time
101127,101127,3,9,4.8,0.24,0.07,260,235.54,2024-03-21,2024-03-26,2024-03-27,On Time
101128,101128,7,13,3.5,0.14,0.04,210,203.67,2025-04-16,2025-04-20,2025-04-24,Late
101129,101129,10,7,4.0,0.18,0.05,250,299.62,2025-05-04,2025-05-08,2025-05-10,On Time
101130,101130,10,15,4.0,0.18,0.05,250,255.76,2023-08-16,2023-08-20,2023-08-21,On Time
101131,101131,7,3,3.5,0.14,0.04,210,235.83,2025-02-01,2025-02-05,2025-02-06,On Time
101132,101132,6,14,2.2,0.06,0.015,240,251.53,2025-03-23,2025-03-26,2025-03-30,Late
101133,101133,4,4,2.8,0.1,0.03,200,184.01,2023-11-27,2023-11-30,2023-11-30,On Time
101134,101134,2,2,3.2,0.12,0.03,220,249.04,2023-11-21,2023-11-25,2023-11-25,On Time
101135,101135,9,8,3.0,0.09,0.025,190,182.45,2025-01-08,2025-01-11,2025-01-11,On Time
101136,101136,6,14,2.2,0.06,0.015,240,251.71,2023-01-01,2023-01-04,2023-01-05,On Time
101137,101137,8,14,6.0,0.32,0.09,300,292.69,2023-11-15,2023-11-21,2023-11-26,Late
101138,101138,6,1,2.2,0.06,0.015,240,264.05,2024-12-01,2024-12-04,2024-12-04,On Time
101139,101139,9,3,3.0,0.09,0.025,190,164.73,2024-05-13,2024-05-16,2024-05-17,On Time
101140,101140,8,13,6.0,0.32,0.09,300,269.85,2023-01-13,2023-01-19,2023-01-21,On Time
101141,101141,7,11,3.5,0.14,0.04,210,261.88,2023-05-20,2023-05-24,2023-05-25,On Time
101142,101142,9,7,3.0,0.09,0.025,190,194.44,2023-04-18,2023-04-21,2023-04-22,On Time
101143,101143,10,3,4.0,0.18,0.05,250,234.92,2024-08-04,2024-08-08,2024-08-09,On Time
101144,101144,1,8,2.5,0.08,0.02,180,188.45,2023-02-15,2023-02-18,2023-02-20,On Time
101145,101145,6,14,2.2,0.06,0.015,240,276.27,2025-04-15,2025-04-18,2025-04-20,On Time
101146,101146,4,4,2.8,0.1,0.03,200,206.04,2024-10-26,2024-10-29,2024-10-31,On Time
101147,101147,3,3,4.8,0.24,0.07,260,241.16,2024-07-06,2024-07-11,2024-07-11,On Time
101148,101148,8,2,6.0,0.32,0.09,300,364.31,2023-08-16,2023-08-22,2023-08-22,On Time
101149,101149,8,4,6.0,0.32,0.09,300,263.44,2023-07-23,2023-07-29,2023-08-03,Late
101150,101150,1,7,2.5,0.08,0.02,180,194.8,2025-06-05,2025-06-08,2025-06-10,On Time
101151,101151,6,15,2.2,0.06,0.015,240,211.92,2024-11-05,2024-11-08,2024-11-13,Late
101152,101152,8,10,6.0,0.32,0.09,300,274.47,2024-01-26,2024-02-01,2024-02-03,Late
101153,101153,6,3,2.2,0.06,0.015,240,219.26,2023-08-18,2023-08-21,2023-08-21,On Time
101154,101154,1,9,2.5,0.08,0.02,180,167.16,2024-01-03,2024-01-06,2024-01-08,On Time
101155,101155,4,3,2.8,0.1,0.03,200,191.13,2023-11-27,2023-11-30,2023-11-30,On Time
101156,101156,7,2,3.5,0.14,0.04,210,261.74,2024-07-18,2024-07-22,2024-07-24,On Time
101157,101157,2,2,3.2,0.12,0.03,220,273.01,2023-10-17,2023-10-21,2023-10-22,On Time
101158,101158,8,3,6.0,0.32,0.09,300,352.31,2025-04-29,2025-05-05,,Failed
101159,101159,6,12,2.2,0.06,0.015,240,284.07,2023-03-05,2023-03-08,2023-03-09,On Time
101160,101160,6,15,2.2,0.06,0.015,240,269.1,2025-02-02,2025-02-05,2025-02-08,Late
101161,101161,4,3,2.8,0.1,0.03,200,186.56,2023-01-07,2023-01-10,2023-01-10,On Time
101162,101162,3,1,4.8,0.24,0.07,260,304.14,2023-08-15,2023-08-20,2023-08-20,On Time
101163,101163,10,15,4.0,0.18,0.05,250,242.07,2025-10-24,2025-10-28,2025-10-30,On Time
101164,101164,9,6,3.0,0.09,0.025,190,188.21,2025-04-16,2025-04-19,2025-04-19,On Time
101165,101165,3,6,4.8,0.24,0.07,260,282.05,2025-12-12,2025-12-17,2025-12-17,On Time
101166,101166,1,4,2.5,0.08,0.02,180,168.89,2024-07-09,2024-07-12,2024-07-12,On Time
101167,101167,3,7,4.8,0.24,0.07,260,286.91,2023-05-31,2023-06-05,2023-06-07,On Time
101168,101168,1,15,2.5,0.08,0.02,180,204.8,2025-12-18,2025-12-21,2025-12-22,On Time
101169,101169,4,2,2.8,0.1,0.03,200,246.91,2025-04-13,2025-04-16,2025-04-16,On Time
101170,101170,8,2,6.0,0.32,0.09,300,265.62,2024-07-20,2024-07-26,2024-07-26,On Time
101171,101171,7,4,3.5,0.14,0.04,210,247.12,2025-04-22,2025-04-26,2025-04-26,On Time
101172,101172,7,11,3.5,0.14,0.04,210,206.58,2023-11-10,2023-11-14,2023-11-16,On Time
101173,101173,5,2,5.2,0.28,0.08,280,336.14,2025-05-14,2025-05-20,,Failed
101174,101174,9,2,3.0,0.09,0.025,190,202.23,2025-04-14,2025-04-17,2025-04-18,On Time
101175,101175,4,10,2.8,0.1,0.03,200,187.44,2023-06-02,2023-06-05,2023-06-07,On Time
101176,101176,6,10,2.2,0.06,0.015,240,284.32,2023-02-02,2023-02-05,2023-02-06,On Time
101177,101177,9,6,3.0,0.09,0.025,190,192.61,2025-07-16,2025-07-19,2025-07-19,On Time
101178,101178,1,11,2.5,0.08,0.02,180,176.4,2025-03-05,2025-03-08,2025-03-08,On Time
101179,101179,7,10,3.5,0.14,0.04,210,193.0,2023-11-18,2023-11-22,2023-11-24,On Time
101180,101180,8,1,6.0,0.32,0.09,300,270.17,2024-08-18,2024-08-24,2024-09-01,Late
101181,101181,10,2,4.0,0.18,0.05,250,252.56,2023-02-02,2023-02-06,2023-02-06,On Time
101182,101182,2,8,3.2,0.12,0.03,220,257.89,2023-07-12,2023-07-16,2023-07-16,On Time
101183,101183,7,3,3.5,0.14,0.04,210,247.52,2023-04-08,2023-04-12,2023-04-14,On Time
101184,101184,4,3,2.8,0.1,0.03,200,238.95,2023-01-27,2023-01-30,2023-02-01,On Time
101185,101185,2,7,3.2,0.12,0.03,220,208.88,2023-05-31,2023-06-04,2023-06-04,On Time
101186,101186,1,7,2.5,0.08,0.02,180,205.0,2023-02-21,2023-02-24,2023-02-24,On Time
101187,101187,6,13,2.2,0.06,0.015,240,211.61,2025-10-31,2025-11-03,2025-11-05,On Time
101188,101188,8,9,6.0,0.32,0.09,300,278.96,2023-03-31,2023-04-06,,Failed
101189,101189,1,4,2.5,0.08,0.02,180,155.99,2023-05-25,2023-05-28,2023-05-29,On Time
101190,101190,10,11,4.0,0.18,0.05,250,290.67,2024-06-18,2024-06-22,2024-06-23,On Time
101191,101191,10,10,4.0,0.18,0.05,250,271.53,2024-10-21,2024-10-25,2024-10-25,On Time
101192,101192,10,4,4.0,0.18,0.05,250,256.67,2025-02-14,2025-02-18,2025-02-18,On Time
101193,101193,5,1,5.2,0.28,0.08,280,285.81,2023-04-17,2023-04-23,2023-04-28,Late
101194,101194,7,7,3.5,0.14,0.04,210,223.27,2023-05-27,2023-05-31,2023-06-01,On Time
101195,101195,6,2,2.2,0.06,0.015,240,299.57,2023-01-18,2023-01-21,2023-01-21,On Time
101196,101196,5,3,5.2,0.28,0.08,280,304.95,2023-06-24,2023-06-30,2023-06-30,On Time
101197,101197,7,14,3.5,0.14,0.04,210,205.32,2023-07-29,2023-08-02,,Failed
101198,101198,6,14,2.2,0.06,0.015,240,246.38,2025-06-11,2025-06-14,2025-06-14,On Time
101199,101199,9,15,3.0,0.09,0.025,190,207.5,2024-10-09,2024-10-12,2024-10-13,On Time
101200,101200,8,11,6.0,0.32,0.09,300,287.92,2023-09-07,2023-09-13,2023-09-13,On Time
101201,101201,3,7,4.8,0.24,0.07,260,315.04,2023-05-10,2023-05-15,2023-05-16,On Time
101202,101202,9,14,3.0,0.09,0.025,190,193.43,2025-06-26,2025-06-29,2025-06-30,On Time
101203,101203,7,13,3.5,0.14,0.04,210,262.1,2025-02-20,2025-02-24,2025-02-26,On Time
101204,101204,9,2,3.0,0.09,0.025,190,198.4,2023-04-15,2023-04-18,2023-04-25,Late
101205,101205,3,3,4.8,0.24,0.07,260,300.76,2024-09-04,2024-09-09,2024-09-09,On Time
101206,101206,7,9,3.5,0.14,0.04,210,202.9,2025-07-06,2025-07-10,2025-07-10,On Time
101207,101207,6,5,2.2,0.06,0.015,240,241.64,2023-10-24,2023-10-27,2023-10-28,On Time
101208,101208,1,14,2.5,0.08,0.02,180,201.66,2025-03-13,2025-03-16,2025-03-18,On Time
101209,101209,5,13,5.2,0.28,0.08,280,347.27,2024-02-29,2024-03-06,2024-03-10,Late
101210,101210,5,6,5.2,0.28,0.08,280,317.42,2023-06-11,2023-06-17,2023-06-18,On Time
101211,101211,8,5,6.0,0.32,0.09,300,312.59,2023-11-06,2023-11-12,2023-11-12,On Time
101212,101212,3,8,4.8,0.24,0.07,260,227.4,2024-01-06,2024-01-11,2024-01-12,On Time
101213,101213,5,1,5.2,0.28,0.08,280,329.84,2023-02-13,2023-02-19,2023-02-19,On Time
101214,101214,2,1,3.2,0.12,0.03,220,226.91,2024-01-01,2024-01-05,2024-01-07,On Time
101215,101215,1,5,2.5,0.08,0.02,180,203.14,2025-11-24,2025-11-27,2025-12-01,Late
101216,101216,2,15,3.2,0.12,0.03,220,251.29,2023-05-27,2023-05-31,2023-06-02,On Time
101217,101217,4,11,2.8,0.1,0.03,200,171.19,2023-01-13,2023-01-16,2023-01-18,On Time
101218,101218,3,2,4.8,0.24,0.07,260,276.25,2024-02-18,2024-02-23,2024-02-24,On Time
101219,101219,2,13,3.2,0.12,0.03,220,208.88,2025-11-20,2025-11-24,2025-11-26,On Time
101220,101220,7,10,3.5,0.14,0.04,210,231.27,2025-01-12,2025-01-16,2025-01-21,Late
101221,101221,6,6,2.2,0.06,0.015,240,242.43,2024-07-16,2024-07-19,2024-07-20,On Time
101222,101222,5,11,5.2,0.28,0.08,280,258.94,2025-03-11,2025-03-17,2025-03-19,On Time
101223,101223,5,3,5.2,0.28,0.08,280,296.59,2023-01-11,2023-01-17,2023-01-23,Late
101224,101224,9,7,3.0,0.09,0.025,190,167.92,2023-08-11,2023-08-14,2023-08-14,On Time
101225,101225,6,5,2.2,0.06,0.015,240,219.35,2025-07-12,2025-07-15,2025-07-17,On Time
101226,101226,10,2,4.0,0.18,0.05,250,294.51,2025-03-02,2025-03-06,2025-03-08,On Time
101227,101227,3,10,4.8,0.24,0.07,260,285.88,2024-05-20,2024-05-25,2024-05-29,Late
101228,101228,8,1,6.0,0.32,0.09,300,343.83,2023-10-20,2023-10-26,2023-10-26,On Time
101229,101229,9,2,3.0,0.09,0.025,190,187.96,2023-09-07,2023-09-10,2023-09-11,On Time
101230,101230,9,15,3.0,0.09,0.025,190,211.79,2023-02-16,2023-02-19,2023-02-19,On Time
101231,101231,1,14,2.5,0.08,0.02,180,187.86,2025-08-24,2025-08-27,2025-08-29,On Time
101232,101232,4,6,2.8,0.1,0.03,200,219.15,2023-08-02,2023-08-05,2023-08-05,On Time
101233,101233,1,3,2.5,0.08,0.02,180,167.67,2025-06-11,2025-06-14,2025-06-14,On Time
101234,101234,7,9,3.5,0.14,0.04,210,215.65,2024-01-11,2024-01-15,2024-01-17,On Time
101235,101235,3,5,4.8,0.24,0.07,260,319.3,2025-09-23,2025-09-28,2025-09-29,On Time
101236,101236,3,9,4.8,0.24,0.07,260,243.91,2023-02-09,2023-02-14,2023-02-16,On Time
101237,101237,2,5,3.2,0.12,0.03,220,242.55,2024-07-20,2024-07-24,2024-07-24,On Time
101238,101238,1,6,2.5,0.08,0.02,180,184.77,2023-04-15,2023-04-18,2023-04-19,On Time
101239,101239,1,15,2.5,0.08,0.02,180,162.55,2023-01-02,2023-01-05,2023-01-06,On Time
101240,101240,9,14,3.0,0.09,0.025,190,176.11,2024-01-26,2024-01-29,2024-01-31,On Time
101241,101241,7,2,3.5,0.14,0.04,210,201.1,2024-11-29,2024-12-03,2024-12-05,On Time
101242,101242,4,1,2.8,0.1,0.03,200,204.89,2025-10-10,2025-10-13,2025-10-13,On Time
101243,101243,10,4,4.0,0.18,0.05,250,237.02,2023-06-15,2023-06-19,2023-06-20,On Time
101244,101244,2,14,3.2,0.12,0.03,220,223.97,2024-11-27,2024-12-01,2024-12-02,On Time
101245,101245,6,14,2.2,0.06,0.015,240,285.32,2025-05-28,2025-05-31,2025-05-31,On Time
101246,101246,9,2,3.0,0.09,0.025,190,189.45,2025-10-21,2025-10-24,2025-10-25,On Time
101247,101247,3,15,4.8,0.24,0.07,260,307.01,2023-11-02,2023-11-07,2023-11-14,Late
101248,101248,5,13,5.2,0.28,0.08,280,253.22,2023-02-10,2023-02-16,,Failed
101249,101249,7,3,3.5,0.14,0.04,210,237.35,2025-11-14,2025-11-18,2025-11-20,On Time
101250,101250,1,7,2.5,0.08,0.02,180,176.17,2025-08-09,2025-08-12,2025-08-12,On Time
101251,101251,6,11,2.2,0.06,0.015,240,283.67,2023-10-05,2023-10-08,2023-10-15,Late
101252,101252,7,4,3.5,0.14,0.04,210,229.6,2023-05-29,2023-06-02,2023-06-02,On Time
101253,101253,6,13,2.2,0.06,0.015,240,270.49,2024-08-08,2024-08-11,2024-08-11,On Time
101254,101254,10,12,4.0,0.18,0.05,250,305.9,2023-09-17,2023-09-21,2023-09-21,On Time
101255,101255,2,15,3.2,0.12,0.03,220,226.65,2024-09-09,2024-09-13,2024-09-14,On Time
101256,101256,8,8,6.0,0.32,0.09,300,316.19,2023-04-20,2023-04-26,2023-04-30,Late
101257,101257,5,13,5.2,0.28,0.08,280,253.82,2025-10-13,2025-10-19,2025-10-22,Late
101258,101258,10,10,4.0,0.18,0.05,250,214.93,2024-03-26,2024-03-30,2024-03-30,On Time
101259,101259,8,1,6.0,0.32,0.09,300,343.89,2023-06-04,2023-06-10,2023-06-10,On Time
101260,101260,1,10,2.5,0.08,0.02,180,204.72,2023-08-10,2023-08-13,2023-08-15,On Time
101261,101261,9,9,3.0,0.09,0.025,190,197.9,2024-12-29,2025-01-01,2025-01-01,On Time
101262,101262,1,9,2.5,0.08,0.02,180,224.0,2025-03-21,2025-03-24,2025-03-26,On Time
101263,101263,9,12,3.0,0.09,0.025,190,180.13,2023-04-27,2023-04-30,2023-05-02,On Time
101264,101264,5,15,5.2,0.28,0.08,280,268.1,2025-04-07,2025-04-13,2025-04-13,On Time
101265,101265,6,3,2.2,0.06,0.015,240,277.93,2025-10-22,2025-10-25,2025-10-27,On Time
101266,101266,6,9,2.2,0.06,0.015,240,211.63,2023-11-15,2023-11-18,2023-11-20,On Time
101267,101267,2,12,3.2,0.12,0.03,220,232.38,2024-11-07,2024-11-11,2024-11-13,Late
101268,101268,5,1,5.2,0.28,0.08,280,324.12,2025-05-26,2025-06-01,2025-06-02,On Time
101269,101269,8,8,6.0,0.32,0.09,300,271.37,2025-10-29,2025-11-04,2025-11-06,On Time
101270,101270,1,1,2.5,0.08,0.02,180,214.81,2023-06-29,2023-07-02,2023-07-08,Late
101271,101271,3,5,4.8,0.24,0.07,260,258.92,2025-08-31,2025-09-05,2025-09-07,On Time
101272,101272,5,12,5.2,0.28,0.08,280,328.24,2023-02-14,2023-02-20,2023-02-21,On Time
101273,101273,5,3,5.2,0.28,0.08,280,288.08,2024-08-30,2024-09-05,2024-09-07,On Time
101274,101274,6,7,2.2,0.06,0.015,240,207.63,2023-06-30,2023-07-03,2023-07-03,On Time
101275,101275,10,8,4.0,0.18,0.05,250,254.38,2023-05-05,2023-05-09,2023-05-11,On Time
101276,101276,5,10,5.2,0.28,0.08,280,333.96,2023-09-27,2023-10-03,2023-10-04,On Time
101277,101277,2,14,3.2,0.12,0.03,220,203.07,2023-06-21,2023-06-25,2023-06-25,On Time
101278,101278,5,4,5.2,0.28,0.08,280,305.47,2023-02-25,2023-03-03,,Failed
101279,101279,3,14,4.8,0.24,0.07,260,269.14,2023-11-26,2023-12-01,2023-12-02,On Time
101280,101280,6,7,2.2,0.06,0.015,240,260.34,2023-05-01,2023-05-04,2023-05-04,On Time
101281,101281,1,13,2.5,0.08,0.02,180,207.12,2024-02-25,2024-02-28,2024-02-28,On Time
101282,101282,9,15,3.0,0.09,0.025,190,216.87,2023-11-28,2023-12-01,2023-12-03,On Time
101283,101283,7,1,3.5,0.14,0.04,210,252.86,2024-07-24,2024-07-28,2024-07-30,On Time
101284,101284,2,2,3.2,0.12,0.03,220,199.19,2025-07-23,2025-07-27,2025-07-28,On Time
101285,101285,5,15,5.2,0.28,0.08,280,285.3,2023-06-03,2023-06-09,2023-06-13,Late
101286,101286,3,7,4.8,0.24,0.07,260,309.53,2025-07-26,2025-07-31,2025-08-01,On Time
101287,101287,1,15,2.5,0.08,0.02,180,186.65,2024-08-13,2024-08-16,2024-08-16,On Time
101288,101288,1,6,2.5,0.08,0.02,180,207.5,2025-12-24,2025-12-27,2025-12-27,On Time
101289,101289,6,5,2.2,0.06,0.015,240,223.71,2024-03-22,2024-03-25,2024-03-25,On Time
101290,101290,8,5,6.0,0.32,0.09,300,282.0,2023-04-18,2023-04-24,2023-04-29,Late
101291,101291,9,1,3.0,0.09,0.025,190,224.53,2023-08-19,2023-08-22,2023-08-22,On Time
101292,101292,6,3,2.2,0.06,0.015,240,238.41,2023-01-03,2023-01-06,2023-01-08,On Time
101293,101293,8,13,6.0,0.32,0.09,300,311.56,2025-08-07,2025-08-13,2025-08-15,On Time
101294,101294,9,2,3.0,0.09,0.025,190,234.94,2024-09-11,2024-09-14,2024-09-14,On Time
101295,101295,3,10,4.8,0.24,0.07,260,319.06,2025-08-24,2025-08-29,,Failed
101296,101296,5,8,5.2,0.28,0.08,280,242.87,2024-10-23,2024-10-29,2024-10-31,On Time
101297,101297,2,5,3.2,0.12,0.03,220,187.43,2025-10-20,2025-10-24,2025-10-25,On Time
101298,101298,2,7,3.2,0.12,0.03,220,269.76,2023-09-16,2023-09-20,2023-09-22,On Time
101299,101299,3,4,4.8,0.24,0.07,260,250.74,2023-12-30,2024-01-04,2024-01-06,On Time
101300,101300,2,7,3.2,0.12,0.03,220,241.03,2025-05-23,2025-05-27,2025-05-29,On Time
101301,101301,2,14,3.2,0.12,0.03,220,216.67,2025-06-19,2025-06-23,2025-06-25,On Time
101302,101302,8,6,6.0,0.32,0.09,300,362.88,2025-11-13,2025-11-19,2025-11-24,Late
101303,101303,4,14,2.8,0.1,0.03,200,175.48,2025-08-30,2025-09-02,2025-09-04,On Time
101304,101304,3,10,4.8,0.24,0.07,260,243.33,2023-12-30,2024-01-04,2024-01-08,Late
101305,101305,8,9,6.0,0.32,0.09,300,286.02,2025-01-10,2025-01-16,2025-01-16,On Time
101306,101306,2,1,3.2,0.12,0.03,220,239.87,2025-11-02,2025-11-06,2025-11-06,On Time
101307,101307,5,13,5.2,0.28,0.08,280,284.21,2023-10-18,2023-10-24,2023-10-30,Late
101308,101308,4,8,2.8,0.1,0.03,200,220.01,2023-04-25,2023-04-28,2023-05-04,Late
101309,101309,3,14,4.8,0.24,0.07,260,232.86,2024-07-05,2024-07-10,2024-07-16,Late
101310,101310,9,2,3.0,0.09,0.025,190,173.24,2024-06-05,2024-06-08,2024-06-10,On Time
101311,101311,2,14,3.2,0.12,0.03,220,188.74,2025-01-30,2025-02-03,2025-02-05,On Time
