PaymentID,OrderID,CustomerID,PaymentMethod,NetSales,PaymentStatus,PaymentAmount
142735,142735,42139,Bank Transfer,18133.58,Completed,18133.58
142736,142736,34785,Wallet,4074.23,Completed,4074.23
142737,142737,49096,Card,6789.89,Completed,6789.89
142738,142738,29761,Bank Transfer,17593.11,Completed,17593.11
142739,142739,3975,Card,44251.44,Completed,44251.44
142740,142740,18786,Bank Transfer,66861.94,Completed,66861.94
142741,142741,34213,Card,17545.08,Completed,17545.08
142742,142742,40403,Wallet,7406.31,Completed,7406.31
142743,142743,42737,Card,16216.84,Completed,16216.84
142744,142744,28743,Wallet,14289.22,Completed,14289.22
142745,142745,35838,Bank Transfer,9673.91,Completed,9673.91
142746,142746,40808,Wallet,22011.78,Completed,22011.78
142747,142747,3527,Wallet,28388.83,Completed,28388.83
142748,142748,4249,Card,11776.99,Completed,11776.99
142749,142749,23290,Card,2079.49,Completed,2079.49
142750,142750,1849,Wallet,12260.48,Completed,12260.48
142751,142751,9409,Bank Transfer,43667.89,Completed,43667.89
142752,142752,3578,Wallet,34452.22,Completed,34452.22
142753,142753,39510,Bank Transfer,27112.62,Completed,27112.62
142754,142754,47505,Card,7876.66,Completed,7876.66
142755,142755,23319,Bank Transfer,23186.54,Completed,23186.54
142756,142756,20677,Card,3029.1,Completed,3029.1
142757,142757,37601,Bank Transfer,75397.02,Completed,75397.02
142758,142758,4628,Card,4074.23,Completed,4074.23
142759,142759,30635,Card,12901.16,Completed,12901.16
142760,142760,38052,Wallet,12482.01,Completed,12482.01
142761,142761,23398,Bank Transfer,26302.52,Completed,26302.52
142762,142762,23045,Bank Transfer,4496.85,Completed,4496.85
142763,142763,13306,Bank Transfer,14777.24,Completed,14777.24
142764,142764,43211,Bank Transfer,9694.68,Completed,9694.68
142765,142765,18430,Bank Transfer,2993.84,Completed,2993.84
142766,142766,38463,Bank Transfer,20722.52,Completed,20722.52
142767,142767,6944,Card,16188.51,Completed,16188.51
142768,142768,49173,Card,5265.66,Completed,5265.66
142769,142769,41858,Wallet,25566.72,Completed,25566.72
142770,142770,49039,Bank Transfer,4857.36,Completed,4857.36
142771,142771,45076,Card,60414.44,Completed,60414.44
142772,142772,7231,Wallet,37124.76,Completed,37124.76
142773,142773,41798,Card,7239.21,Completed,7239.21
142774,142774,41782,Cash on Delivery,40240.04,Pending Settlement,40240.04
142775,142775,4678,Card,13196.32,Completed,13196.32
142776,142776,35529,Card,13059.71,Completed,13059.71
142777,142777,26418,Card,20270.59,Completed,20270.59
142778,142778,1938,Card,1585.86,Completed,1585.86
142779,142779,30615,Card,30921.84,Completed,30921.84
142780,142780,29643,Cash on Delivery,19922.76,Pending Settlement,19922.76
142781,142781,28072,Card,22220.95,Completed,22220.95
142782,142782,17803,Bank Transfer,7951.42,Completed,7951.42
142783,142783,40490,Card,10487.83,Completed,10487.83
142784,142784,14238,Card,6123.16,Completed,6123.16
142785,142785,46054,Cash on Delivery,2803.93,Pending Settlement,2803.93
142786,142786,48361,Cash on Delivery,33733.4,Pending Settlement,33733.4
142787,142787,43854,Wallet,3272.74,Completed,3272.74
142788,142788,16902,Bank Transfer,34471.28,Completed,34471.28
142789,142789,35752,Bank Transfer,7701.65,Completed,7701.65
142790,142790,14708,Wallet,3740.47,Completed,3740.47
142791,142791,48197,Bank Transfer,32135.0,Completed,32135.0
142792,142792,27323,Bank Transfer,15733.86,Completed,15733.86
142793,142793,21674,Cash on Delivery,42236.38,Pending Settlement,42236.38
142794,142794,48316,Wallet,11894.599999999999,Completed,11894.599999999999
142795,142795,3910,Card,18596.879999999997,Completed,18596.879999999997
142796,142796,20051,Card,11686.8,Completed,11686.8
142797,142797,6961,Card,13544.64,Completed,13544.64
142798,142798,32714,Cash on Delivery,47588.01,Pending Settlement,47588.01
142799,142799,5024,Card,15551.69,Completed,15551.69
142800,142800,22466,Cash on Delivery,28700.85,Pending Settlement,28700.85
142801,142801,6065,Card,1417.36,Completed,1417.36
142802,142802,11193,Card,25715.22,Completed,25715.22
142803,142803,39665,Wallet,5624.1,Completed,5624.1
142804,142804,43017,Bank Transfer,28246.38,Completed,28246.38
142805,142805,21245,Wallet,12209.67,Completed,12209.67
142806,142806,42858,Card,12726.86,Completed,12726.86
142807,142807,46016,Card,7129.13,Completed,7129.13
142808,142808,10127,Bank Transfer,17366.510000000002,Completed,17366.510000000002
142809,142809,48392,Cash on Delivery,47798.79,Pending Settlement,47798.79
142810,142810,47620,Cash on Delivery,9235.58,Pending Settlement,9235.58
142811,142811,421,Cash on Delivery,11094.59,Pending Settlement,11094.59
142812,142812,41855,Cash on Delivery,22884.55,Pending Settlement,22884.55
142813,142813,41579,Wallet,41104.350000000006,Completed,41104.350000000006
142814,142814,29788,Wallet,22875.260000000002,Completed,22875.260000000002
142815,142815,29331,Card,16541.42,Completed,16541.42
142816,142816,16265,Cash on Delivery,2883.9,Pending Settlement,2883.9
142817,142817,44112,Wallet,11911.25,Completed,11911.25
142818,142818,7826,Card,12707.62,Completed,12707.62
142819,142819,22145,Bank Transfer,3360.05,Completed,3360.05
142820,142820,43351,Card,30599.31,Completed,30599.31
142821,142821,981,Card,9857.25,Completed,9857.25
142822,142822,32135,Cash on Delivery,10344.0,Pending Settlement,10344.0
142823,142823,33291,Wallet,3027.53,Completed,3027.53
142824,142824,31670,Card,51468.94,Completed,51468.94
142825,142825,20878,Bank Transfer,11624.27,Completed,11624.27
142826,142826,11752,Card,6555.91,Refunded,6555.91
142827,142827,4487,Card,22052.04,Completed,22052.04
142828,142828,48473,Cash on Delivery,44588.33,Pending Settlement,44588.33
142829,142829,39122,Card,11065.48,Completed,11065.48
142830,142830,2757,Card,17097.620000000003,Completed,17097.620000000003
142831,142831,9867,Card,4378.21,Completed,4378.21
142832,142832,16638,Card,13166.49,Completed,13166.49
142833,142833,8465,Card,18756.75,Completed,18756.75
142834,142834,22669,Card,8291.02,Completed,8291.02
142835,142835,21100,Cash on Delivery,20293.940000000002,Pending Settlement,20293.940000000002
142836,142836,22863,Bank Transfer,31710.95,Completed,31710.95
142837,142837,17854,Cash on Delivery,5299.030000000001,Pending Settlement,5299.030000000001
142838,142838,35474,Cash on Delivery,51116.149999999994,Pending Settlement,51116.149999999994
142839,142839,3851,Cash on Delivery,21960.19,Pending Settlement,21960.19
142840,142840,37398,Bank Transfer,5952.72,Completed,5952.72
142841,142841,1966,Wallet,1526.46,Completed,1526.46
142842,142842,28745,Cash on Delivery,1352.36,Pending Settlement,1352.36
142843,142843,33374,Bank Transfer,27644.17,Completed,27644.17
142844,142844,13744,Card,42974.28,Completed,42974.28
142845,142845,40286,Cash on Delivery,20436.02,Pending Settlement,20436.02
142846,142846,6719,Cash on Delivery,4447.88,Pending Settlement,4447.88
142847,142847,24664,Cash on Delivery,12712.26,Pending Settlement,12712.26
142848,142848,21816,Card,3100.06,Completed,3100.06
142849,142849,40954,Bank Transfer,12851.05,Completed,12851.05
142850,142850,18935,Wallet,2157.9,Completed,2157.9
142851,142851,42941,Cash on Delivery,6583.56,Pending Settlement,6583.56
142852,142852,11191,Bank Transfer,11559.25,Completed,11559.25
142853,142853,10420,Cash on Delivery,14823.320000000002,Pending Settlement,14823.320000000002
142854,142854,9794,Cash on Delivery,19680.23,Pending Settlement,19680.23
142855,142855,22008,Wallet,23936.32,Completed,23936.32
142856,142856,43795,Bank Transfer,11231.8,Completed,11231.8
142857,142857,18008,Bank Transfer,59090.57,Completed,59090.57
142858,142858,8338,Bank Transfer,11017.01,Completed,11017.01
142859,142859,19820,Card,15363.49,Completed,15363.49
142860,142860,44349,Card,3189.16,Completed,3189.16
142861,142861,3860,Card,2610.11,Completed,2610.11
142862,142862,11446,Card,85610.91,Completed,85610.91
142863,142863,9181,Cash on Delivery,5934.94,Pending Settlement,5934.94
142864,142864,39159,Card,25839.269999999997,Completed,25839.269999999997
142865,142865,5797,Card,9262.1,Completed,9262.1
142866,142866,48253,Cash on Delivery,50011.619999999995,Pending Settlement,50011.619999999995
142867,142867,43239,Wallet,13253.59,Completed,13253.59
142868,142868,45822,Wallet,5125.53,Completed,5125.53
142869,142869,25517,Wallet,15405.6,Completed,15405.6
142870,142870,14353,Cash on Delivery,5669.83,Pending Settlement,5669.83
142871,142871,8018,Card,19983.6,Completed,19983.6
142872,142872,1069,Card,37271.13,Completed,37271.13
142873,142873,20484,Wallet,6186.54,Completed,6186.54
142874,142874,25810,Card,5096.84,Completed,5096.84
142875,142875,28931,Card,3721.15,Completed,3721.15
142876,142876,13166,Wallet,10999.8,Completed,10999.8
142877,142877,44337,Bank Transfer,13821.26,Completed,13821.26
142878,142878,41296,Wallet,12349.26,Completed,12349.26
142879,142879,43202,Bank Transfer,9220.98,Completed,9220.98
142880,142880,17907,Bank Transfer,23119.49,Refunded,23119.49
142881,142881,9185,Bank Transfer,4319.39,Completed,4319.39
142882,142882,37796,Card,113797.0,Completed,113797.0
142883,142883,35894,Cash on Delivery,17986.8,Pending Settlement,17986.8
142884,142884,33264,Wallet,50337.03,Completed,50337.03
142885,142885,30250,Wallet,9088.810000000001,Completed,9088.810000000001
142886,142886,9430,Wallet,18133.58,Completed,18133.58
142887,142887,31422,Card,3143.81,Completed,3143.81
142888,142888,4408,Bank Transfer,32211.95,Completed,32211.95
142889,142889,14618,Card,46551.17,Completed,46551.17
142890,142890,11494,Card,22516.41,Completed,22516.41
142891,142891,7375,Wallet,6408.299999999999,Completed,6408.299999999999
142892,142892,20029,Bank Transfer,44355.2,Completed,44355.2
142893,142893,46542,Bank Transfer,38694.51,Completed,38694.51
142894,142894,29847,Cash on Delivery,3833.42,Pending Settlement,3833.42
142895,142895,31521,Wallet,80830.15,Completed,80830.15
142896,142896,40480,Card,2506.26,Refunded,2506.26
142897,142897,38392,Wallet,1095.06,Completed,1095.06
142898,142898,42225,Bank Transfer,8341.689999999999,Completed,8341.689999999999
142899,142899,37447,Cash on Delivery,4822.42,Pending Settlement,4822.42
142900,142900,16530,Card,4386.27,Refunded,4386.27
142901,142901,26753,Card,4941.67,Completed,4941.67
142902,142902,33650,Bank Transfer,7908.71,Completed,7908.71
142903,142903,5751,Card,24500.49,Completed,24500.49
142904,142904,29456,Card,28684.83,Completed,28684.83
142905,142905,4038,Wallet,1307.04,Completed,1307.04
142906,142906,28799,Bank Transfer,30951.47,Completed,30951.47
142907,142907,48471,Card,45283.86,Completed,45283.86
142908,142908,49638,Bank Transfer,4851.8099999999995,Completed,4851.8099999999995
142909,142909,46548,Bank Transfer,87549.33,Completed,87549.33
142910,142910,394,Card,5912.33,Completed,5912.33
142911,142911,24100,Bank Transfer,105623.31,Completed,105623.31
142912,142912,17626,Cash on Delivery,64397.600000000006,Pending Settlement,64397.600000000006
142913,142913,38297,Wallet,22499.5,Completed,22499.5
142914,142914,1428,Card,4204.17,Completed,4204.17
142915,142915,35029,Card,15730.36,Completed,15730.36
142916,142916,16101,Cash on Delivery,1472.26,Pending Settlement,1472.26
142917,142917,15505,Wallet,30607.94,Completed,30607.94
142918,142918,44527,Bank Transfer,50174.66,Refunded,50174.66
142919,142919,46125,Card,6016.99,Completed,6016.99
142920,142920,40348,Card,9422.39,Completed,9422.39
142921,142921,36017,Card,1394.51,Completed,1394.51
142922,142922,5538,Wallet,17686.38,Completed,17686.38
142923,142923,22009,Bank Transfer,34744.33,Completed,34744.33
142924,142924,28789,Card,656.26,Completed,656.26
142925,142925,33073,Cash on Delivery,35178.869999999995,Pending Settlement,35178.869999999995
142926,142926,40718,Cash on Delivery,4211.61,Pending Settlement,4211.61
142927,142927,37041,Card,81678.17,Completed,81678.17
142928,142928,20771,Bank Transfer,14516.32,Completed,14516.32
142929,142929,41510,Wallet,19075.58,Completed,19075.58
142930,142930,5101,Bank Transfer,4961.6,Completed,4961.6
142931,142931,17319,Bank Transfer,1972.92,Completed,1972.92
142932,142932,40122,Wallet,5347.04,Completed,5347.04
142933,142933,43048,Wallet,5042.82,Completed,5042.82
142934,142934,25510,Card,4062.36,Completed,4062.36
142935,142935,17284,Cash on Delivery,25392.2,Pending Settlement,25392.2
142936,142936,45084,Card,18044.57,Completed,18044.57
142937,142937,6724,Bank Transfer,7647.8,Completed,7647.8
142938,142938,37030,Bank Transfer,7774.34,Completed,7774.34
142939,142939,40439,Card,8881.63,Completed,8881.63
142940,142940,11511,Card,6521.83,Completed,6521.83
142941,142941,36223,Wallet,6844.56,Completed,6844.56
142942,142942,44706,Card,11617.51,Completed,11617.51
142943,142943,35515,Wallet,2104.59,Completed,2104.59
142944,142944,8833,Card,9927.82,Completed,9927.82
142945,142945,17967,Bank Transfer,8206.45,Completed,8206.45
142946,142946,26503,Bank Transfer,35528.31,Completed,35528.31
142947,142947,47199,Bank Transfer,35202.59,Completed,35202.59
142948,142948,38700,Wallet,8651.68,Completed,8651.68
142949,142949,20380,Card,4834.67,Completed,4834.67
142950,142950,8659,Card,19314.84,Completed,19314.84
142951,142951,37236,Wallet,17437.32,Completed,17437.32
142952,142952,11430,Wallet,17938.97,Completed,17938.97
142953,142953,7187,Card,25467.3,Completed,25467.3
142954,142954,8900,Card,6757.93,Completed,6757.93
142955,142955,16168,Card,8172.28,Completed,8172.28
142956,142956,44492,Wallet,69074.3,Completed,69074.3
142957,142957,49138,Bank Transfer,19095.83,Completed,19095.83
142958,142958,31491,Bank Transfer,18656.28,Completed,18656.28
142959,142959,27630,Bank Transfer,16484.33,Completed,16484.33
142960,142960,47067,Card,2899.54,Completed,2899.54
142961,142961,11237,Card,6052.57,Completed,6052.57
142962,142962,12642,Bank Transfer,8002.4,Completed,8002.4
142963,142963,34115,Card,21213.22,Completed,21213.22
142964,142964,2922,Card,5338.78,Completed,5338.78
142965,142965,8120,Bank Transfer,27490.92,Completed,27490.92
142966,142966,19371,Card,74342.56000000001,Completed,74342.56000000001
142967,142967,41451,Card,6992.49,Completed,6992.49
142968,142968,30067,Cash on Delivery,38873.11,Pending Settlement,38873.11
142969,142969,38528,Card,2007.22,Refunded,2007.22
142970,142970,14456,Card,8909.2,Completed,8909.2
142971,142971,9971,Bank Transfer,12441.68,Refunded,12441.68
142972,142972,17486,Card,22132.21,Completed,22132.21
142973,142973,15851,Wallet,33289.51,Completed,33289.51
142974,142974,19754,Card,5402.8,Refunded,5402.8
142975,142975,37966,Card,22342.82,Completed,22342.82
142976,142976,11646,Wallet,3494.96,Completed,3494.96
142977,142977,18863,Card,53053.93,Completed,53053.93
142978,142978,41849,Cash on Delivery,13687.33,Pending Settlement,13687.33
142979,142979,26885,Card,3558.71,Completed,3558.71
142980,142980,2795,Card,1382.0,Completed,1382.0
142981,142981,1990,Card,35070.22,Completed,35070.22
142982,142982,16655,Bank Transfer,2236.45,Completed,2236.45
142983,142983,7337,Card,36537.33,Refunded,36537.33
142984,142984,24657,Cash on Delivery,30993.62,Pending Settlement,30993.62
142985,142985,49979,Bank Transfer,41395.68,Completed,41395.68
142986,142986,32513,Wallet,14502.18,Completed,14502.18
142987,142987,3374,Bank Transfer,10492.27,Completed,10492.27
142988,142988,2086,Card,43938.6,Completed,43938.6
142989,142989,1315,Card,5000.33,Completed,5000.33
142990,142990,38058,Cash on Delivery,23178.51,Pending Settlement,23178.51
142991,142991,12203,Wallet,24858.34,Completed,24858.34
142992,142992,11177,Bank Transfer,15560.73,Completed,15560.73
142993,142993,22494,Wallet,21816.97,Completed,21816.97
142994,142994,25977,Card,1111.96,Completed,1111.96
142995,142995,3201,Bank Transfer,7717.96,Completed,7717.96
142996,142996,45788,Card,51087.58,Completed,51087.58
142997,142997,33896,Wallet,9865.86,Completed,9865.86
142998,142998,26017,Card,9966.52,Completed,9966.52
142999,142999,46016,Card,6137.8,Completed,6137.8
143000,143000,48639,Wallet,12820.68,Completed,12820.68
143001,143001,2987,Card,64011.78,Completed,64011.78
143002,143002,42731,Wallet,21898.33,Completed,21898.33
143003,143003,32458,Bank Transfer,14280.96,Completed,14280.96
143004,143004,27501,Wallet,22324.25,Completed,22324.25
143005,143005,3303,Cash on Delivery,21992.969999999998,Pending Settlement,21992.969999999998
143006,143006,30215,Card,6739.43,Completed,6739.43
143007,143007,18243,Card,13676.11,Completed,13676.11
143008,143008,44701,Card,4683.7,Completed,4683.7
143009,143009,6956,Bank Transfer,6271.77,Completed,6271.77
143010,143010,2063,Bank Transfer,44310.79,Completed,44310.79
143011,143011,11837,Card,4859.93,Completed,4859.93
143012,143012,21295,Card,8602.92,Completed,8602.92
143013,143013,32670,Bank Transfer,13650.900000000001,Completed,13650.900000000001
143014,143014,34508,Bank Transfer,21811.72,Completed,21811.72
143015,143015,33102,Card,73608.48000000001,Completed,73608.48000000001
143016,143016,6398,Bank Transfer,3893.46,Completed,3893.46
143017,143017,40643,Bank Transfer,7541.83,Completed,7541.83
143018,143018,44498,Wallet,1881.13,Completed,1881.13
143019,143019,33325,Wallet,10536.32,Completed,10536.32
143020,143020,27026,Wallet,25182.92,Completed,25182.92
143021,143021,26119,Wallet,17915.17,Completed,17915.17
143022,143022,29096,Card,4512.7,Completed,4512.7
